credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0002672,CUST0000872,2023-09-10,697.0,17598.67,0.713,6,4,0,0
CRHIST0002673,CUST0000873,2025-07-18,732.0,2294.63,0.068,2,5,0,0
CRHIST0002674,CUST0000873,2025-10-29,736.0,11357.68,0.6169,2,1,0,0
CRHIST0002675,CUST0000873,2026-01-21,744.0,3118.35,0.1948,6,1,0,0
CRHIST0002676,CUST0000874,2025-06-21,689.0,5746.89,0.3635,2,2,0,0
CRHIST0002677,CUST0000875,2022-09-23,482.0,838.52,0.7988,9,0,0,0
CRHIST0002678,CUST0000875,2022-09-29,489.0,262.04,0.5474,5,1,0,0
CRHIST0002679,CUST0000876,2020-11-14,676.0,6115.25,0.4518,6,2,0,0
CRHIST0002680,CUST0000876,2021-06-12,653.0,3649.51,0.2547,3,3,0,0
CRHIST0002681,CUST0000876,2021-10-22,661.0,7966.84,0.4314,2,2,0,0
CRHIST0002682,CUST0000876,2022-02-06,669.0,8525.02,0.3545,3,1,0,0
CRHIST0002683,CUST0000876,2022-04-09,660.0,4906.64,0.4027,7,0,0,0
CRHIST0002684,CUST0000877,2024-08-08,547.0,803.86,0.306,5,5,0,0
CRHIST0002685,CUST0000877,2024-08-31,,756.71,0.2576,2,1,0,2
CRHIST0002686,CUST0000878,2021-04-20,691.0,2825.31,0.1673,8,1,0,0
CRHIST0002687,CUST0000878,2021-07-24,674.0,1783.41,0.2262,3,2,0,0
CRHIST0002688,CUST0000879,2025-12-25,590.0,6035.07,0.2054,3,0,0,0
CRHIST0002689,CUST0000879,2026-01-13,603.0,5913.1,0.5636,3,0,0,0
CRHIST0002690,CUST0000879,2026-02-23,589.0,15308.92,0.5712,3,3,0,0
CRHIST0002691,CUST0000880,2023-06-20,670.0,12753.36,0.6244,4,4,0,0
CRHIST0002692,CUST0000880,2023-11-08,683.0,11346.63,0.7145,6,3,0,0
CRHIST0002693,CUST0000880,2024-07-08,697.0,2054.17,0.168,4,3,0,0
CRHIST0002694,CUST0000881,2024-11-04,636.0,7791.2,0.4503,2,2,0,0
CRHIST0002695,CUST0000881,2024-12-27,619.0,6865.49,0.3623,2,6,0,0
CRHIST0002696,CUST0000882,2024-11-16,682.0,1289.49,0.1981,1,2,0,0
CRHIST0002697,CUST0000882,2025-04-03,658.0,1375.39,0.2133,4,3,0,0
CRHIST0002698,CUST0000882,2025-04-30,643.0,8946.95,0.5629,2,2,0,0
CRHIST0002699,CUST0000883,2022-11-11,687.0,1192.9,0.2125,3,2,0,0
CRHIST0002700,CUST0000883,2023-01-10,683.0,7160.88,0.6122,7,4,0,0
CRHIST0002701,CUST0000883,2023-10-26,701.0,5968.89,0.5045,3,0,0,0
CRHIST0002702,CUST0000883,2024-01-03,710.0,6631.19,0.4974,1,5,0,0
CRHIST0002703,CUST0000884,2026-06-08,725.0,,0.0248,1,1,0,0
CRHIST0002704,CUST0000884,2026-06-12,722.0,22186.59,0.501,4,2,0,0
CRHIST0002705,CUST0000884,2026-06-19,726.0,17231.26,0.4058,3,1,0,0
CRHIST0002706,CUST0000884,2026-06-19,721.0,12964.01,0.392,2,2,0,0
CRHIST0002707,CUST0000885,2025-03-24,738.0,5008.53,0.3884,2,4,0,0
CRHIST0002708,CUST0000885,2025-07-15,738.0,2270.88,0.1944,5,2,0,0
CRHIST0002709,CUST0000885,2025-07-26,712.0,,0.449,2,0,0,0
CRHIST0002710,CUST0000886,2025-10-31,734.0,3308.12,0.2567,4,2,0,0
CRHIST0002711,CUST0000886,2025-11-20,739.0,3621.01,0.1706,1,4,0,0
CRHIST0002712,CUST0000887,2020-03-27,607.0,3038.15,0.6323,5,0,0,0
CRHIST0002713,CUST0000888,2023-01-31,605.0,1892.61,0.6782,5,1,0,0
CRHIST0002714,CUST0000888,2023-03-09,606.0,565.68,0.4084,5,2,0,0
CRHIST0002715,CUST0000889,2026-04-20,667.0,8653.75,0.6162,3,3,0,0
CRHIST0002716,CUST0000889,2026-04-21,,3938.21,0.4338,4,2,0,0
CRHIST0002717,CUST0000889,2026-05-04,663.0,10276.09,0.6256,4,1,0,2
CRHIST0002718,CUST0000889,2026-06-14,661.0,7758.78,0.5452,6,2,0,2
CRHIST0002719,CUST0000890,2025-03-24,627.0,2454.79,0.2331,7,1,0,0
CRHIST0002720,CUST0000890,2025-04-04,615.0,1338.75,0.218,5,0,0,0
CRHIST0002721,CUST0000890,2025-04-09,620.0,5603.78,0.7014,3,2,0,0
CRHIST0002722,CUST0000890,2025-07-18,619.0,1371.25,0.2198,6,1,0,0
CRHIST0002723,CUST0000890,2025-08-17,611.0,6092.68,0.5727,2,2,0,0
CRHIST0002724,CUST0000890,2025-09-11,603.0,3866.45,0.2603,3,2,0,0
CRHIST0002725,CUST0000891,2022-08-30,664.0,2907.5,0.1786,3,7,0,0
CRHIST0002726,CUST0000892,2020-05-15,571.0,2345.8,0.3675,4,3,0,0
CRHIST0002727,CUST0000892,2020-10-21,577.0,1789.14,0.4308,3,0,0,0
CRHIST0002728,CUST0000892,2021-10-25,561.0,4448.34,0.8606,4,1,0,0
CRHIST0002729,CUST0000892,2021-11-14,561.0,3109.62,0.3138,4,1,0,0
CRHIST0002730,CUST0000893,2021-04-28,544.0,885.73,0.7211,6,2,0,0
CRHIST0002731,CUST0000893,2021-08-10,540.0,1954.8,0.9329,8,0,0,1
CRHIST0002732,CUST0000894,2024-01-30,714.0,8153.01,0.7783,1,5,0,0
CRHIST0002733,CUST0000895,2023-12-14,695.0,4473.84,0.283,3,1,0,0
CRHIST0002734,CUST0000896,2026-02-17,678.0,2548.88,0.0858,6,5,0,0
CRHIST0002735,CUST0000896,2026-03-05,698.0,5206.33,0.4613,3,5,0,0
CRHIST0002736,CUST0000896,2026-03-21,698.0,11973.42,0.5132,3,3,0,0
CRHIST0002737,CUST0000896,2026-04-04,702.0,14646.76,0.494,2,2,0,2
CRHIST0002738,CUST0000897,2021-09-25,679.0,2459.63,0.3632,4,2,0,0
CRHIST0002739,CUST0000897,2021-11-13,692.0,4072.71,0.4589,5,2,0,0
CRHIST0002740,CUST0000897,2022-01-29,683.0,1624.55,0.2854,3,2,0,0
CRHIST0002741,CUST0000897,2023-01-25,654.0,8257.14,0.7987,2,3,0,0
CRHIST0002742,CUST0000897,2024-01-12,649.0,2634.57,0.3271,7,2,0,1
CRHIST0002743,CUST0000898,2022-05-05,749.0,14605.92,0.4599,2,1,0,0
CRHIST0002744,CUST0000898,2022-09-25,757.0,1968.55,0.0357,3,2,0,0
CRHIST0002745,CUST0000899,2021-12-07,738.0,8831.76,0.5908,3,0,0,0
CRHIST0002746,CUST0000900,2026-05-12,693.0,872.37,0.0982,6,3,0,0
CRHIST0002747,CUST0000900,2026-05-28,,5652.28,0.3744,5,1,0,0
CRHIST0002748,CUST0000901,2020-04-19,770.0,,0.527,7,3,0,0
CRHIST0002749,CUST0000902,2022-01-08,866.0,2298.96,0.7204,2,1,0,0
CRHIST0002750,CUST0000902,2022-05-05,591.0,663.57,0.2468,7,1,0,1
CRHIST0002751,CUST0000902,2022-11-06,595.0,1786.05,0.7896,5,2,0,1
CRHIST0002752,CUST0000903,2021-12-08,770.0,984.38,0.0532,2,1,0,0
CRHIST0002753,CUST0000903,2022-02-06,779.0,7900.47,0.2144,3,2,0,0
CRHIST0002754,CUST0000903,2022-04-09,797.0,1109.81,0.0322,3,3,0,0
CRHIST0002755,CUST0000904,2019-11-28,655.0,4808.75,0.5308,4,5,0,0
CRHIST0002756,CUST0000904,2020-01-28,649.0,4598.41,0.6382,4,4,0,0
CRHIST0002757,CUST0000904,2021-08-10,645.0,949.78,0.1186,3,1,0,0
CRHIST0002758,CUST0000904,2022-10-18,,,0.5013,2,2,0,0
CRHIST0002759,CUST0000905,2024-01-01,666.0,1738.52,0.1319,4,1,0,0
CRHIST0002760,CUST0000905,2024-02-13,676.0,17353.45,0.7875,4,1,0,0
CRHIST0002761,CUST0000905,2024-04-18,664.0,12459.89,0.6874,4,0,0,0
CRHIST0002762,CUST0000906,2023-03-15,713.0,5560.57,0.5414,2,3,0,0
CRHIST0002763,CUST0000906,2023-05-17,727.0,2614.42,0.3152,0,1,0,0
CRHIST0002764,CUST0000907,2023-09-27,519.0,,0.8082,7,2,0,0
CRHIST0002765,CUST0000907,2024-02-19,525.0,706.02,0.2269,6,1,0,0
CRHIST0002766,CUST0000907,2024-07-11,511.0,1191.38,0.6044,14,3,0,0
CRHIST0002767,CUST0000907,2024-12-26,497.0,1744.95,0.7597,5,1,0,2
CRHIST0002768,CUST0000907,2025-02-24,491.0,1050.97,0.535,5,3,0,2
CRHIST0002769,CUST0000908,2025-12-08,603.0,594.64,0.2272,7,1,0,0
CRHIST0002770,CUST0000909,2022-07-05,705.0,2328.03,0.1018,2,1,0,0
CRHIST0002771,CUST0000909,2023-06-15,713.0,95.81,0.0025,5,5,0,0
CRHIST0002772,CUST0000910,2022-01-24,644.0,7274.35,0.4802,4,2,0,2
CRHIST0002773,CUST0000910,2022-02-23,651.0,2281.46,0.2032,2,0,0,2
CRHIST0002774,CUST0000910,2022-08-17,656.0,1790.26,0.163,4,4,0,2
CRHIST0002775,CUST0000911,2022-02-17,726.0,8162.86,0.4805,2,6,0,0
CRHIST0002776,CUST0000911,2022-12-21,717.0,5927.78,0.4723,2,1,0,0
CRHIST0002777,CUST0000912,2025-03-28,642.0,5526.52,0.3372,3,1,0,0
CRHIST0002778,CUST0000913,2023-02-09,673.0,5185.52,0.352,2,0,0,2
CRHIST0002779,CUST0000913,2024-02-25,696.0,10841.27,0.6757,7,5,0,2
CRHIST0002780,CUST0000913,2024-05-05,697.0,5406.13,0.5045,3,0,0,2
CRHIST0002781,CUST0000913,2024-05-18,690.0,7201.48,0.4657,3,2,0,2
CRHIST0002782,CUST0000913,2024-06-13,701.0,2626.18,0.2099,5,3,0,2
CRHIST0002783,CUST0000913,2024-11-25,694.0,10794.27,0.6401,1,1,0,2
CRHIST0002784,CUST0000914,2021-07-22,726.0,17746.66,0.4936,0,3,0,0
CRHIST0002785,CUST0000915,2024-07-04,687.0,1456.95,0.246,5,1,0,0
CRHIST0002786,CUST0000915,2024-12-16,680.0,2561.7,0.5279,5,0,0,0
CRHIST0002787,CUST0000915,2025-06-09,687.0,1158.55,0.1161,3,3,0,0
CRHIST0002788,CUST0000915,2025-10-15,688.0,633.19,0.164,3,3,0,0
CRHIST0002789,CUST0000916,2024-10-30,645.0,9474.77,0.6671,2,2,0,0
CRHIST0002790,CUST0000916,2025-04-15,620.0,4400.98,0.1843,6,0,0,0
CRHIST0002791,CUST0000917,2021-03-07,703.0,5037.13,0.1045,5,1,0,0
CRHIST0002792,CUST0000917,2021-03-23,721.0,33742.18,0.6257,3,2,0,0
CRHIST0002793,CUST0000917,2023-05-25,721.0,8315.33,0.3238,4,2,0,0
CRHIST0002794,CUST0000917,2023-08-04,719.0,15217.04,0.3753,4,1,0,0
CRHIST0002795,CUST0000917,2024-03-26,704.0,26051.38,0.484,3,0,0,0
CRHIST0002796,CUST0000918,2023-05-23,621.0,3239.23,0.6109,5,2,0,0
CRHIST0002797,CUST0000919,2023-05-28,688.0,8094.74,0.2713,4,1,0,0
CRHIST0002798,CUST0000919,2023-09-26,707.0,4280.67,0.3157,3,2,0,0
CRHIST0002799,CUST0000919,2024-05-22,716.0,8406.4,0.4644,3,3,0,0
CRHIST0002800,CUST0000920,2021-01-29,612.0,4044.46,0.534,5,2,0,0
CRHIST0002801,CUST0000921,2021-07-17,773.0,4979.28,0.1429,0,3,0,1
CRHIST0002802,CUST0000921,2022-05-21,781.0,15498.09,0.4803,2,8,0,1
CRHIST0002803,CUST0000921,2022-06-16,794.0,8498.22,0.3232,2,2,0,1
CRHIST0002804,CUST0000921,2022-11-06,804.0,,0.3452,4,3,0,1
CRHIST0002805,CUST0000922,2024-11-03,665.0,5052.62,0.3632,3,0,0,1
CRHIST0002806,CUST0000922,2024-12-21,654.0,,0.766,6,3,0,1
CRHIST0002807,CUST0000923,2023-09-17,724.0,0.0,0.0,7,2,0,0
CRHIST0002808,CUST0000924,2024-08-11,631.0,2593.01,0.4656,3,2,0,0
CRHIST0002809,CUST0000924,2024-09-23,624.0,4459.76,0.3116,2,3,0,0
CRHIST0002810,CUST0000925,2022-01-14,701.0,6231.32,0.1698,3,5,0,0
CRHIST0002811,CUST0000925,2022-12-22,693.0,16142.07,0.4604,5,1,0,0
CRHIST0002812,CUST0000926,2023-03-24,697.0,14159.35,0.4104,5,2,0,0
CRHIST0002813,CUST0000926,2023-03-24,696.0,6297.36,0.1113,4,2,0,2
CRHIST0002814,CUST0000926,2023-07-15,699.0,13656.57,0.4372,7,1,0,2
CRHIST0002815,CUST0000926,2023-10-20,712.0,15379.6,0.3405,2,3,0,2
CRHIST0002816,CUST0000926,2024-06-10,720.0,6287.87,0.2711,4,2,0,2
CRHIST0002817,CUST0000927,2026-07-12,728.0,14178.05,0.6991,6,2,0,0
CRHIST0002818,CUST0000927,2026-07-20,721.0,12143.96,0.4685,7,3,0,0
CRHIST0002819,CUST0000927,2026-07-22,715.0,7961.16,0.3468,3,0,0,0
CRHIST0002820,CUST0000928,2022-07-20,679.0,1971.73,0.1136,4,3,0,0
CRHIST0002821,CUST0000928,2024-08-07,688.0,2228.97,0.0804,4,6,0,0
CRHIST0002822,CUST0000928,2024-11-25,695.0,1002.06,0.0782,7,3,0,0
CRHIST0002823,CUST0000928,2025-06-12,691.0,17130.36,0.5802,2,1,0,0
CRHIST0002824,CUST0000928,2025-09-09,709.0,797.24,0.051,5,3,0,0
CRHIST0002825,CUST0000929,2024-03-19,,8161.07,0.2072,2,1,0,0
CRHIST0002826,CUST0000929,2024-07-20,649.0,11845.02,0.1909,1,3,0,0
CRHIST0002827,CUST0000929,2024-12-20,663.0,4831.47,0.1311,4,1,0,2
CRHIST0002828,CUST0000929,2025-02-24,651.0,47557.99,0.6221,6,3,0,2
CRHIST0002829,CUST0000930,2020-01-31,648.0,6918.51,0.5308,2,1,0,0
CRHIST0002830,CUST0000930,2021-02-23,679.0,4200.07,0.5776,5,2,0,0
CRHIST0002831,CUST0000930,2021-05-17,691.0,3322.85,0.2541,5,2,0,0
CRHIST0002832,CUST0000931,2020-03-11,600.0,1442.94,0.2466,3,5,0,0
CRHIST0002833,CUST0000931,2020-08-24,606.0,4322.14,0.667,4,3,0,0
CRHIST0002834,CUST0000932,2026-05-04,490.0,763.12,0.633,2,4,0,1
CRHIST0002835,CUST0000932,2026-05-06,486.0,1263.22,0.9368,6,3,0,1
CRHIST0002836,CUST0000933,2020-06-15,716.0,4930.35,0.3032,6,1,0,2
CRHIST0002837,CUST0000933,2020-08-03,704.0,3217.79,0.2567,4,0,0,2
CRHIST0002838,CUST0000933,2021-03-26,708.0,0.0,0.0,4,4,0,2
CRHIST0002839,CUST0000933,2021-07-04,705.0,5319.71,0.1715,4,2,0,2
CRHIST0002840,CUST0000934,2024-04-20,656.0,490.47,0.0332,2,3,0,0
CRHIST0002841,CUST0000934,2024-10-06,653.0,11419.03,0.6396,2,2,0,0
CRHIST0002842,CUST0000934,2024-10-25,663.0,11488.36,0.6625,3,0,0,0
CRHIST0002843,CUST0000935,2023-10-19,669.0,20074.04,0.4947,5,2,0,0
CRHIST0002844,CUST0000935,2024-05-17,667.0,16336.96,0.607,1,2,0,0
CRHIST0002845,CUST0000936,2025-04-12,735.0,2297.79,0.3046,2,3,0,0
CRHIST0002846,CUST0000936,2025-04-27,732.0,12589.94,0.657,2,1,0,0
CRHIST0002847,CUST0000936,2025-05-10,734.0,2274.12,0.2379,2,2,0,1
CRHIST0002848,CUST0000936,2025-06-22,728.0,1578.59,0.0972,3,0,0,1
CRHIST0002849,CUST0000937,2023-03-10,768.0,8178.22,0.2172,2,3,0,2
CRHIST0002850,CUST9756351,2025-01-28,664.0,4402.55,0.3891,7,2,0,0
CRHIST0002851,CUST0000938,2025-03-02,655.0,3049.55,0.2314,2,0,0,0
CRHIST0002852,CUST0000939,2025-11-13,715.0,15585.31,0.4551,2,5,0,0
CRHIST0002853,CUST0000939,2025-11-24,726.0,9912.69,0.2785,1,1,0,0
CRHIST0002854,CUST0000939,2026-05-17,718.0,45.36,0.0031,3,0,0,0
CRHIST0002855,CUST0000940,2025-05-22,627.0,1090.4,0.1383,3,5,0,0
CRHIST0002856,CUST0000940,2025-07-16,644.0,4521.0,0.3148,3,3,0,0
CRHIST0002857,CUST0000940,2025-08-25,655.0,5895.58,0.3852,5,2,0,0
CRHIST0002858,CUST0000940,2025-09-20,651.0,1867.8,0.1342,4,3,0,0
CRHIST0002859,CUST0000940,2025-09-23,643.0,4305.84,0.6544,3,0,0,0
CRHIST0002860,CUST0000941,2024-07-16,657.0,13330.52,0.5735,7,4,0,0
CRHIST0002861,CUST0000941,2024-07-31,647.0,7653.73,0.4267,4,1,0,0
CRHIST0002862,CUST0000941,2024-11-15,671.0,13503.38,0.7474,5,2,0,0
CRHIST0002863,CUST0000941,2025-01-03,674.0,2309.07,0.1717,6,1,0,0
CRHIST0002864,CUST0000941,2025-04-07,696.0,11950.67,0.7906,1,2,0,0
CRHIST0002865,CUST0000941,2025-04-18,690.0,2357.81,0.1759,1,4,0,0
CRHIST0002866,CUST0000942,2020-08-12,676.0,2596.79,0.2444,3,2,0,1
CRHIST0002867,CUST0000942,2021-09-23,675.0,2084.78,0.2712,3,3,0,1
CRHIST0002868,CUST0000942,2022-04-28,676.0,2495.67,0.6822,4,2,0,1
CRHIST0002869,CUST0000942,2022-10-18,672.0,2074.89,0.2724,2,2,0,1
CRHIST0002870,CUST0000943,2021-05-06,671.0,3512.44,0.3236,3,6,0,0
CRHIST0002871,CUST0000943,2021-11-10,649.0,1815.51,0.1489,2,3,0,0
CRHIST0002872,CUST0000943,2022-03-04,647.0,1465.91,0.1937,7,1,0,0
CRHIST0002873,CUST0000943,2022-05-24,644.0,8474.32,0.5838,11,3,0,0
CRHIST0002874,CUST0000943,2023-08-19,652.0,3627.55,0.4933,3,0,0,0
CRHIST0002875,CUST0000944,2023-03-21,729.0,23481.95,0.4107,3,2,0,0
CRHIST0002876,CUST0000944,2023-10-23,722.0,8500.76,0.315,4,2,0,0
CRHIST0002877,CUST0000944,2023-11-25,716.0,27920.52,0.4815,5,1,0,0
CRHIST0002878,CUST0000945,2024-05-11,549.0,1794.52,0.8944,7,1,0,0
CRHIST0002879,CUST0000946,2024-08-17,699.0,1271.52,0.0948,5,0,0,0
CRHIST0002880,CUST0000946,2024-09-25,714.0,1252.39,0.1677,6,2,0,0
CRHIST0002881,CUST0000946,2024-10-22,732.0,2328.03,0.2418,6,1,0,0
CRHIST0002882,CUST0000946,2024-11-30,743.0,9455.53,0.5131,1,0,0,0
CRHIST0002883,CUST0000946,2024-12-19,738.0,1526.23,0.2017,4,3,0,0
CRHIST0002884,CUST0000947,2025-01-12,714.0,6126.0,0.2943,7,4,0,0
CRHIST0002885,CUST0000947,2025-06-14,722.0,13571.16,0.571,3,0,0,0
CRHIST0002886,CUST0000948,2020-08-15,699.0,9187.02,0.6367,4,0,0,0
CRHIST0002887,CUST0000948,2023-01-29,685.0,7936.78,0.2608,3,2,0,0
CRHIST0002888,CUST0000948,2023-05-13,665.0,7156.34,0.4518,3,2,0,0
CRHIST0002889,CUST0000949,2020-10-28,726.0,0.0,0.0,4,5,0,0
CRHIST0002890,CUST0000949,2021-03-19,718.0,5938.13,0.2471,6,2,0,0
CRHIST0002891,CUST0000949,2021-06-09,721.0,8610.29,0.1859,2,0,0,2
CRHIST0002892,CUST0000950,2022-01-31,659.0,3250.0,0.2813,5,2,0,0
CRHIST0002893,CUST0000951,2023-09-09,668.0,3662.7,0.4037,2,4,0,0
CRHIST0002894,CUST0000951,2024-05-06,,2810.72,0.2271,7,3,0,0
CRHIST0002895,CUST0000952,2024-03-06,707.0,1470.55,0.2469,6,2,0,0
CRHIST0002896,CUST0000953,2020-07-18,706.0,3539.75,0.3107,3,0,0,0
CRHIST0002897,CUST0000953,2020-08-01,706.0,3513.6,0.3835,4,1,0,2
CRHIST0002898,CUST0000953,2020-09-01,725.0,16747.88,0.6765,7,3,0,2
CRHIST0002899,CUST0000953,2022-01-23,,11145.83,0.6074,3,1,0,2
CRHIST0002900,CUST0000953,2022-07-08,723.0,3446.58,0.2031,4,1,0,2
CRHIST0002901,CUST0000954,2025-09-12,701.0,6202.79,0.494,2,1,0,0
CRHIST0002902,CUST0000954,2025-09-30,712.0,5967.14,0.2497,3,1,0,0
CRHIST0002903,CUST0000954,2025-10-17,720.0,6491.51,0.6606,4,2,0,0
CRHIST0002904,CUST0000954,2026-03-19,697.0,2811.81,0.1697,1,1,0,0
CRHIST0002905,CUST0000954,2026-04-06,689.0,12228.72,0.503,1,1,0,0
CRHIST0002906,CUST0000955,2021-09-09,716.0,11918.85,0.5727,2,0,0,2
CRHIST0002907,CUST0000956,2024-01-26,720.0,7535.52,0.2677,3,2,0,0
CRHIST0002908,CUST0000956,2024-05-22,,4154.25,0.3143,2,3,0,0
CRHIST0002909,CUST0000956,2024-08-03,754.0,3442.02,0.2597,1,2,0,0
CRHIST0002910,CUST0000957,2025-01-23,650.0,2037.61,0.2327,4,2,0,0
CRHIST0002911,CUST0000957,2025-02-16,663.0,8818.32,0.6543,1,2,0,0
CRHIST0002912,CUST0000958,2020-09-10,717.0,2270.59,0.0873,3,3,0,0
CRHIST0002913,CUST0000958,2021-04-28,736.0,10660.24,0.4206,2,3,0,0
CRHIST0002914,CUST0000958,2021-09-17,743.0,5262.9,0.3446,6,2,0,0
CRHIST0002915,CUST0000958,2022-01-09,767.0,14021.14,0.8204,3,0,0,0
CRHIST0002916,CUST0000959,2025-11-07,795.0,8669.28,0.3744,1,2,0,0
CRHIST0002917,CUST0000959,2025-12-20,781.0,9460.87,0.3888,4,1,0,0
CRHIST0002918,CUST0000959,2025-12-28,795.0,4687.71,0.1917,1,2,0,0
CRHIST0002919,CUST0000960,2026-06-05,732.0,22076.43,0.57,1,1,0,0
CRHIST0002920,CUST0000960,2026-06-19,750.0,18653.97,0.4081,3,1,0,0
CRHIST0002921,CUST0000960,2026-06-21,754.0,23198.93,0.731,2,1,0,0
CRHIST0002922,CUST0000960,2026-06-23,738.0,14131.6,0.3057,1,2,0,0
CRHIST0002923,CUST0000961,2026-05-03,655.0,2590.97,0.0989,5,3,0,0
CRHIST0002924,CUST0000961,2026-05-15,684.0,8678.26,0.3056,3,1,0,0
CRHIST0002925,CUST0000961,2026-05-17,687.0,,0.2877,3,3,0,0
CRHIST0002926,CUST0000962,2020-02-05,558.0,453.32,0.3276,3,3,1,0
CRHIST0002927,CUST0000963,2022-06-21,742.0,5873.92,0.2111,3,3,0,0
CRHIST0002928,CUST0000963,2024-01-11,723.0,20871.12,0.7545,2,2,0,0
CRHIST0002929,CUST0000963,2024-02-18,748.0,,0.3184,4,3,0,0
CRHIST0002930,CUST0000963,2024-08-25,765.0,19347.71,0.5721,5,2,0,0
CRHIST0002931,CUST0000963,2024-09-21,745.0,8720.4,0.4549,3,3,0,0
CRHIST0002932,CUST0000963,2024-12-20,732.0,4048.51,0.218,4,3,0,0
CRHIST0002933,CUST0000964,2023-07-09,720.0,23931.98,0.5397,1,1,0,0
CRHIST0002934,CUST0000964,2023-07-28,740.0,7043.89,0.1505,1,0,0,0
CRHIST0002935,CUST0000964,2023-10-20,755.0,2768.98,0.0955,5,2,0,0
CRHIST0002936,CUST0000965,2022-08-09,678.0,6365.48,0.4382,0,0,0,0
CRHIST0002937,CUST0000965,2023-01-09,674.0,5211.17,0.1856,7,4,0,0
CRHIST0002938,CUST0000966,2026-06-24,683.0,14726.65,0.3382,2,3,0,0
CRHIST0002939,CUST0000966,2026-07-03,681.0,21437.22,0.6726,1,3,0,0
CRHIST0002940,CUST0000967,2024-12-03,672.0,4875.29,0.4328,3,3,0,0
CRHIST0002941,CUST0000967,2025-01-06,687.0,7400.01,0.4048,2,1,0,0
CRHIST0002942,CUST0000967,2025-03-08,669.0,10127.64,0.6979,2,2,0,0
CRHIST0002943,CUST0000967,2025-04-05,663.0,3822.74,0.4502,4,3,0,0
CRHIST0002944,CUST0000967,2025-11-06,669.0,4541.5,0.2712,2,4,0,0
CRHIST0002945,CUST0000967,2026-01-31,664.0,809.02,0.0496,3,4,0,0
CRHIST0002946,CUST0000968,2025-04-06,753.0,5672.78,0.2026,3,4,0,0
CRHIST0002947,CUST0000968,2025-04-27,889.0,5672.97,0.2008,2,1,0,0
CRHIST0002948,CUST0000968,2025-06-04,745.0,17505.33,0.5942,3,3,0,0
CRHIST0002949,CUST0000968,2025-07-19,762.0,16642.86,0.4673,3,3,0,0
CRHIST0002950,CUST0000969,2023-03-16,657.0,1954.61,0.1841,4,1,0,0
CRHIST0002951,CUST0000969,2024-01-25,661.0,6820.02,0.4797,1,2,0,0
CRHIST0002952,CUST0000969,2024-03-19,668.0,11571.95,0.5731,4,3,0,0
CRHIST0002953,CUST0000970,2026-03-08,668.0,2029.2,0.4137,6,6,0,0
CRHIST0002954,CUST0000970,2026-03-09,653.0,2456.18,0.4098,3,2,0,0
CRHIST0002955,CUST0000970,2026-03-15,658.0,4791.16,0.4807,3,4,0,0
CRHIST0002956,CUST0000971,2026-02-09,677.0,8855.3,0.6287,4,1,0,0
CRHIST0002957,CUST0000971,2026-03-12,688.0,7666.63,0.4205,7,1,0,0
CRHIST0002958,CUST0000971,2026-03-19,691.0,6621.9,0.6431,3,3,0,0
CRHIST0002959,CUST0000972,2025-04-09,698.0,5422.62,0.3976,3,4,0,0
CRHIST0002960,CUST0000972,2025-05-06,710.0,6409.51,0.1852,4,1,0,0
CRHIST0002961,CUST0000973,2025-03-29,736.0,15481.02,0.517,7,4,0,0
CRHIST0002962,CUST0000973,2025-07-09,739.0,3107.8,0.0803,3,2,0,0
CRHIST0002963,CUST0000974,2024-07-02,519.0,1360.31,0.6864,6,0,0,2
CRHIST0002964,CUST0000974,2024-07-09,521.0,3989.43,0.8316,6,3,0,2
CRHIST0002965,CUST0000975,2020-05-23,756.0,7425.13,0.3457,6,1,0,0
CRHIST0002966,CUST0000975,2020-07-07,757.0,5167.58,0.4669,1,3,0,0
CRHIST0002967,CUST0000975,2020-10-26,-8.0,2310.32,0.1105,5,3,0,0
CRHIST0002968,CUST0000975,2021-06-03,749.0,2276.22,0.1464,3,0,0,0
CRHIST0002969,CUST0000975,2022-03-05,762.0,0.0,0.0,3,3,0,0
CRHIST0002970,CUST0000976,2021-06-10,743.0,28155.69,0.5688,3,1,0,0
CRHIST0002971,CUST0000976,2022-09-30,742.0,5842.43,0.0916,3,1,0,0
CRHIST0002972,CUST0000976,2023-09-20,743.0,20384.78,0.2729,4,1,0,0
CRHIST0002973,CUST0000976,2024-07-04,744.0,4119.36,0.0532,2,1,0,0
CRHIST0002974,CUST0000977,2025-01-30,782.0,12280.5,0.3854,1,3,0,0
CRHIST0002975,CUST0000977,2025-03-01,782.0,25991.93,0.5515,0,1,0,0
CRHIST0002976,CUST0000977,2025-03-26,782.0,4743.21,0.0879,3,1,0,0
CRHIST0002977,CUST0000978,2022-07-04,712.0,17382.68,0.3944,4,6,0,0
CRHIST0002978,CUST0000979,2020-09-01,721.0,11432.16,0.43,3,0,0,0
CRHIST0002979,CUST0000979,2020-10-22,701.0,17750.42,0.8057,5,2,0,0
CRHIST0002980,CUST0000979,2021-06-10,707.0,12432.08,0.6375,1,2,0,0
CRHIST0002981,CUST0000979,2021-11-16,707.0,11304.25,0.567,4,0,0,1
CRHIST0002982,CUST0000979,2022-02-19,692.0,,0.4923,4,3,0,1
CRHIST0002983,CUST0000979,2022-04-23,,,0.2663,6,4,0,1
