issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
1327,payments,PAY0007314,orphan_loan_id,"loan_id references 'LOAN9679681', which does not exist in the parent table",high,2026-08-24
1328,payments,PAY0007486,orphan_loan_id,"loan_id references 'LOAN9580765', which does not exist in the parent table",high,2026-08-24
1329,payments,PAY0007505,orphan_loan_id,"loan_id references 'LOAN9197279', which does not exist in the parent table",high,2026-08-24
1330,payments,PAY0007784,orphan_loan_id,"loan_id references 'LOAN9146566', which does not exist in the parent table",high,2026-08-24
1331,payments,PAY0007796,orphan_loan_id,"loan_id references 'LOAN9540873', which does not exist in the parent table",high,2026-08-24
1332,payments,PAY0007814,orphan_loan_id,"loan_id references 'LOAN9700852', which does not exist in the parent table",high,2026-08-24
1333,payments,PAY0007886,orphan_loan_id,"loan_id references 'LOAN9239489', which does not exist in the parent table",high,2026-08-24
1334,payments,PAY0007954,orphan_loan_id,"loan_id references 'LOAN9524224', which does not exist in the parent table",high,2026-08-24
1335,payments,PAY0008303,orphan_loan_id,"loan_id references 'LOAN9193479', which does not exist in the parent table",high,2026-08-24
1336,payments,PAY0008613,orphan_loan_id,"loan_id references 'LOAN9332876', which does not exist in the parent table",high,2026-08-24
1337,payments,PAY0008633,orphan_loan_id,"loan_id references 'LOAN9990156', which does not exist in the parent table",high,2026-08-24
1338,payments,PAY0008680,orphan_loan_id,"loan_id references 'LOAN9195452', which does not exist in the parent table",high,2026-08-24
1339,payments,PAY0008703,orphan_loan_id,"loan_id references 'LOAN9127511', which does not exist in the parent table",high,2026-08-24
1340,payments,PAY0008869,orphan_loan_id,"loan_id references 'LOAN9190170', which does not exist in the parent table",high,2026-08-24
1341,payments,PAY0008962,orphan_loan_id,"loan_id references 'LOAN9630678', which does not exist in the parent table",high,2026-08-24
1342,payments,PAY0009065,orphan_loan_id,"loan_id references 'LOAN9868334', which does not exist in the parent table",high,2026-08-24
1343,payments,PAY0009194,orphan_loan_id,"loan_id references 'LOAN9957064', which does not exist in the parent table",high,2026-08-24
1344,payments,PAY0009439,orphan_loan_id,"loan_id references 'LOAN9581458', which does not exist in the parent table",high,2026-08-24
1345,payments,PAY0009958,orphan_loan_id,"loan_id references 'LOAN9145337', which does not exist in the parent table",high,2026-08-24
1346,credit_history,CRHIST0000004,orphan_customer_id,"customer_id references 'CUST9325848', which does not exist in the parent table",high,2026-08-24
1347,credit_history,CRHIST0000110,orphan_customer_id,"customer_id references 'CUST9301445', which does not exist in the parent table",high,2026-08-24
1348,credit_history,CRHIST0000140,orphan_customer_id,"customer_id references 'CUST9395134', which does not exist in the parent table",high,2026-08-24
1349,credit_history,CRHIST0001062,orphan_customer_id,"customer_id references 'CUST9945877', which does not exist in the parent table",high,2026-08-24
1350,credit_history,CRHIST0001195,orphan_customer_id,"customer_id references 'CUST9131106', which does not exist in the parent table",high,2026-08-24
1351,credit_history,CRHIST0001204,orphan_customer_id,"customer_id references 'CUST9075731', which does not exist in the parent table",high,2026-08-24
1352,credit_history,CRHIST0001491,orphan_customer_id,"customer_id references 'CUST9037685', which does not exist in the parent table",high,2026-08-24
1353,credit_history,CRHIST0001578,orphan_customer_id,"customer_id references 'CUST9186182', which does not exist in the parent table",high,2026-08-24
1354,credit_history,CRHIST0001912,orphan_customer_id,"customer_id references 'CUST9718729', which does not exist in the parent table",high,2026-08-24
1355,credit_history,CRHIST0002213,orphan_customer_id,"customer_id references 'CUST9115255', which does not exist in the parent table",high,2026-08-24
1356,credit_history,CRHIST0002252,orphan_customer_id,"customer_id references 'CUST9221528', which does not exist in the parent table",high,2026-08-24
1357,credit_history,CRHIST0002356,orphan_customer_id,"customer_id references 'CUST9123712', which does not exist in the parent table",high,2026-08-24
1358,credit_history,CRHIST0002529,orphan_customer_id,"customer_id references 'CUST9030744', which does not exist in the parent table",high,2026-08-24
1359,credit_history,CRHIST0002547,orphan_customer_id,"customer_id references 'CUST9701367', which does not exist in the parent table",high,2026-08-24
1360,credit_history,CRHIST0002850,orphan_customer_id,"customer_id references 'CUST9756351', which does not exist in the parent table",high,2026-08-24
1361,applications,APP0000132,rejected_with_active_loan,Application status is Rejected but a loan already exists for it,high,2026-08-24
1362,applications,APP0000812,rejected_with_active_loan,Application status is Rejected but a loan already exists for it,high,2026-08-24
1363,applications,APP0000613,rejected_with_active_loan,Application status is Rejected but a loan already exists for it,high,2026-08-24
1364,payments,PAY0000342,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1365,payments,PAY0000463,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1366,payments,PAY0001604,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1367,payments,PAY0001740,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1368,payments,PAY0002015,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1369,payments,PAY0002180,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1370,payments,PAY0002317,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1371,payments,PAY0002323,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1372,payments,PAY0002556,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1373,payments,PAY0002602,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1374,payments,PAY0002676,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1375,payments,PAY0002717,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1376,payments,PAY0002765,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1377,payments,PAY0002818,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1378,payments,PAY0002987,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1379,payments,PAY0003071,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1380,payments,PAY0003241,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1381,payments,PAY0003467,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1382,payments,PAY0003518,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1383,payments,PAY0003570,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1384,payments,PAY0003596,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1385,payments,PAY0004109,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1386,payments,PAY0004369,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1387,payments,PAY0004615,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1388,payments,PAY0004882,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1389,payments,PAY0005115,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1390,payments,PAY0005351,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1391,payments,PAY0005382,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1392,payments,PAY0005395,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1393,payments,PAY0005552,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1394,payments,PAY0005573,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1395,payments,PAY0005836,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1396,payments,PAY0006074,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1397,payments,PAY0006303,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1398,payments,PAY0007108,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1399,payments,PAY0007255,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1400,payments,PAY0007364,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1401,payments,PAY0007579,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1402,payments,PAY0007728,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1403,payments,PAY0007730,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1404,payments,PAY0007774,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1405,payments,PAY0008879,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1406,payments,PAY0009009,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1407,payments,PAY0009112,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1408,payments,PAY0009237,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1409,payments,PAY0009331,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1410,payments,PAY0009490,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1411,payments,PAY0009785,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1412,payments,PAY0009828,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1413,payments,PAY0008649,negative_payment_amount,"amount_paid is negative, which is not a valid payment amount",high,2026-08-24
1414,payments,PAY0004168,overpayment_exceeds_loan,amount_paid (35641.08) combined with other payments unrealistically exceeds loan_amount (20484.9),medium,2026-08-24
1415,payments,PAY0004661,overpayment_exceeds_loan,amount_paid (nan) combined with other payments unrealistically exceeds loan_amount (nan),medium,2026-08-24
1416,payments,PAY0007283,overpayment_exceeds_loan,amount_paid (69396.46) combined with other payments unrealistically exceeds loan_amount (24322.81),medium,2026-08-24
